landing_cycles,load_during_landing,taxiing_duration,speed_during_landing,braking_force,tire_pressure,hydraulic_pressure,shock_absorber_failure,tire_wear,brake_degradation,hydraulic_system_failure,RUL,runway_condition_snowy,runway_condition_wet
129,67.79130556649288,14.13256704643024,151.6259259304867,39.19127776580147,30.41657654171346,3445.736589576773,0,0,1,0,370,0,0
129,54.76875906153614,20.69048547055224,175.2580013201558,45.876120347636,34.08150907587539,3084.25703447474,0,1,1,0,370,0,1
129,49.32482460158065,12.05923437339716,138.0381811106082,40.01305285698644,31.60651777086702,2967.388054511806,0,1,1,0,370,0,0
129,72.16257491084393,9.453462337510025,154.1148208933057,55.0766691058044,34.10930046240627,2975.615096249239,1,1,1,0,370,0,0
129,88.19927749251953,17.35483534892581,140.2797561450066,47.37180804316048,33.28070715910474,2891.814820049872,1,1,1,0,370,0,0
129,74.11188142569905,13.08123509543495,173.4052242268736,48.95196194653121,30.9537721970906,3101.221688167252,1,1,1,0,370,0,0
129,87.29874466985501,17.24954444415614,164.8121307639382,56.38039243494656,35.63568679179826,3351.567777719816,1,1,1,0,370,0,1
130,63.33443467973151,16.41839224849426,153.3599466308617,51.57431875853888,31.89116554183557,3149.366775388323,0,1,1,0,369,0,0
130,40.58084065491087,21.46574037510636,168.6217036576066,38.34708621356306,33.90553674029689,3149.359508079639,0,0,1,0,369,0,0
130,72.177721505515,19.65255382768051,129.0706848680384,44.43615957545767,34.27787509840351,3173.13255354763,1,1,1,0,369,0,1
130,60.76527494763061,13.05118931941784,165.4065632435116,40.71232054133517,36.80247727375236,2817.540965940169,0,1,1,0,369,0,1
130,51.8207239196326,21.81772973319806,127.2414358521797,39.92417354469804,30.4080667867924,3091.380750898414,0,0,1,0,369,0,0
130,56.92738585913916,24.44906951946922,154.6853543541777,40.7980025066358,37.04610128313001,2795.575263662545,0,1,1,1,369,0,0
130,69.03645738960739,9.519939760644732,163.9988801711939,42.63578690289229,33.93945005731164,2956.370920720371,0,1,1,0,369,0,1
130,60.51026344719325,6.914241427799782,129.2338748752479,46.91092179055023,33.18457433667876,2949.676148686181,0,1,1,0,369,0,0
130,43.90802541022757,19.28645752061508,140.0679665471904,38.14759722372941,31.68220629961841,2892.565401556039,0,0,1,0,369,1,0
130,61.12298394125963,13.32321464727004,152.253909168468,50.52009336510751,35.70261854246326,2640.870819397423,0,1,1,1,369,0,0
130,63.38078019396459,13.97285335253398,179.1413919327694,46.97700055380319,38.55423394172563,2922.474893430093,0,1,1,0,369,0,0
130,65.63819085679341,17.87758060772034,158.6814116610083,36.67538534722608,33.71592136523429,2673.227752105912,0,0,1,1,369,0,1
130,73.25109152581774,16.44915020935356,162.3345433413474,57.27507028919678,33.29442032367051,3047.545934393826,1,1,1,0,369,0,0
130,33.31631569764148,16.96981611867302,141.4371424785385,36.03657018600349,35.54184680265389,3037.981519685834,0,0,1,0,369,0,0
130,75.75247012921972,16.07765989897041,143.38835217384,49.27864494888938,36.17237753376887,3042.700767052502,1,1,1,0,369,0,0
130,70.64158299931894,17.5713279620743,181.67236858125,41.17422053971075,31.48394339615019,2969.917239870859,1,1,1,0,369,1,0
130,59.12035031092548,10.96361114994815,127.5478661544972,37.60424610904913,30.58179445132467,2849.468347160594,0,0,1,0,369,0,0
130,66.49649757147473,12.46556325066389,155.8262065659108,44.30231544095053,35.98878481555089,2744.478496082979,0,1,1,1,369,0,0
130,57.29685932213534,13.42519793772628,181.7960723643437,39.97006590344212,36.90438075559147,2873.680377050154,0,0,1,0,369,0,1
130,64.99423985986766,9.6474593268229,165.0918260662818,39.1926367785208,34.37830459730084,2988.45064695575,0,0,1,0,369,0,0
130,69.06237193496288,20.46953475816233,144.6398729816796,48.23149837145745,31.16632253413052,3080.731301250052,0,1,1,0,369,0,0
130,44.96249515907503,25.50493594906555,160.2429497375467,47.93761273636006,33.48814522695792,2866.193084235283,0,1,1,0,369,0,1
130,65.56685230891479,23.80701274968057,152.2341694970389,36.04303742445703,32.44760594269292,3032.443795456687,0,0,1,0,369,1,0
130,61.65009772022938,20.89362043292811,149.0832094950836,41.38141753135864,33.66014332787687,3052.655056464169,0,1,1,0,369,0,0
130,48.49072108888776,9.703296563625868,150.0441959736922,50.98642866971984,30.93375000457362,3143.684672597934,0,1,1,0,369,0,0
131,65.41842092134848,3.870322910209612,178.883656654845,41.93611324880151,36.05223769644659,2966.976038667381,0,1,1,0,368,0,0
131,60.28874515111914,22.7261322294241,178.9140971951878,44.41911510195649,34.04875967074356,2973.613026776575,0,1,1,0,368,0,1
131,68.30689496422669,16.2270487088567,109.7193918121785,44.69478792969336,32.71332510663996,3314.091948593353,0,1,1,0,368,0,1
131,57.34813550356484,15.86406139885642,160.9921073848458,46.35468471493924,34.34924171122337,3164.818507685321,0,1,1,0,368,0,0
131,67.19212578606547,12.57711728247469,200.7181554012746,42.47569160420557,31.73997537720608,2906.680950276128,0,1,1,0,368,0,0
131,66.36994513270098,11.08345621637468,132.9412996022952,39.14028329727692,31.13458737949189,3038.490172774592,0,0,1,0,368,0,0
131,76.78079350488602,12.76377447606346,173.8403173153736,42.95587349466246,33.26593213135289,3229.187711066801,1,1,1,0,368,0,0
131,69.19812519874753,12.34730840853659,151.0373780066422,44.56297690745693,33.15978906760513,2577.591092189573,0,1,1,1,368,0,1
131,66.51215842492033,16.89561816534619,185.9368858663242,43.34340384802324,33.85770822790071,2996.608020945814,0,1,1,0,368,0,0
131,58.30281103233864,9.546231420888768,163.9080195865453,37.43508563050077,33.10890857541171,2751.609771969428,0,0,1,1,368,0,0
131,54.65675962816929,10.95868087466538,166.7327895134308,38.97381825214084,32.31341637647348,2801.658356406933,0,0,1,0,368,0,0
131,54.56504519938658,16.13656897746159,198.992189144671,48.08424138122918,33.49646074880048,3021.644816172262,0,1,1,0,368,0,1
131,64.01124867253377,17.31730177833109,183.7522402101363,42.70002924106807,33.80482712144014,2861.979904252214,0,1,1,0,368,0,0
131,65.86581505591049,13.14651042391909,158.2401161151358,41.46625912593449,33.91041475946259,3002.280500739133,0,1,1,0,368,0,0
131,68.89577847113847,13.79470533084006,171.1582159016601,38.98107379426761,35.36151514632683,2972.571442168266,0,0,1,0,368,0,0
131,54.70391627959328,18.42041989388058,116.8640310021878,46.71642868346838,32.50291189981508,3155.595391043116,0,1,1,0,368,0,0
131,61.65095420918569,16.34801847031622,134.3079621210398,45.42026766694839,34.57938169058953,2824.833732466989,0,1,1,0,368,0,1
132,74.26457152294644,9.896874797480898,147.6465126808721,41.68086774960322,35.33296136966532,3128.926231048758,1,1,1,0,367,0,0
132,69.1908975926381,23.97344473581275,148.1208168511293,44.64401650180921,32.67857458442267,3434.822712017365,0,1,1,0,367,0,0
132,73.88792321394293,16.2275922166368,219.7788356917733,41.79926613442589,33.25268022787317,3095.374496900886,1,1,1,0,367,0,0
132,62.67494931461348,12.45216748565084,135.5855360961136,42.6013486248795,34.75146321865353,2819.388491054474,0,1,1,0,367,0,0
132,67.0173416896251,9.999305393800217,149.3955645738793,40.18375249829931,33.0127537208917,2860.411268009062,0,1,1,0,367,0,0
132,67.64968315376176,21.32457947486151,134.6603311273399,35.02276051779784,34.28410235014403,2970.503845807328,0,0,1,0,367,0,0
132,61.14707478371486,14.14761925509152,157.2748998096042,37.29075755319462,36.9529804198738,3271.375727639612,0,0,1,0,367,0,0
132,58.13910708808112,14.57781606822234,133.0936190218985,43.83961895505784,34.82013131247734,3250.982972045787,0,1,1,0,367,1,0
132,54.3428620020031,11.16135428615694,171.7984644268261,40.60461892931784,33.5980597579413,2924.657187021796,0,1,1,0,367,1,0
132,72.11343901605247,24.28336168958857,171.9858352143202,35.39754216139816,33.32890025079916,2749.853939132003,1,0,1,1,367,0,0
132,77.58195585208749,12.61148142012786,129.1716160151148,50.41263439191736,33.31684875728662,2824.437406567974,1,1,1,0,367,0,0
132,53.671389594137,17.47220461746803,146.6840093723142,34.79387386967467,37.20597512064679,3166.788739102921,0,0,0,0,367,0,0
132,64.50129438098043,24.85675324500645,116.4550355187238,52.50070597832838,32.86980242616085,3260.902259963664,0,1,1,0,367,0,0
132,58.04530726916141,21.82434686927536,142.2389417611122,37.40430477551376,33.37665010036257,2776.610701819923,0,0,1,1,367,0,0
132,67.64145171087257,15.1513433555431,138.3705269975255,44.16765281922905,35.67268441626118,2774.332516051183,0,1,1,1,367,1,0
132,49.55894006181641,15.40822354509127,161.953673890677,41.98470833415377,32.28384450170952,2853.861918601151,0,1,1,0,367,0,0
132,62.43760982679402,14.85022676936735,190.2157130572841,47.86897839192383,33.63870773713963,3030.896720420813,0,1,1,0,367,0,0
132,81.75118573035347,19.15252594316746,135.2026838467816,48.98858950744449,32.70033045063095,2505.112136014056,1,1,1,1,367,1,0
132,57.80570206221581,17.06126987017342,117.1315326174824,45.06253365345633,29.55903559349223,2906.801413853344,0,1,1,0,367,0,0
132,71.47115428565768,30.70211455051119,152.131530545167,36.51133800477147,33.64004442810572,3025.051370171876,1,0,1,0,367,1,0
133,42.55359962453632,12.44447393835607,109.8626536037367,38.37292639450452,34.81445889088926,2923.200039329488,0,0,1,0,366,0,0
133,64.04273690190145,19.53671473030509,141.0939420033496,41.71447683254127,33.14398988847184,3292.272918616982,0,1,1,0,366,0,1
133,69.60875603596156,7.936544237536843,161.7376095925272,45.13072871228817,31.56678276326962,3395.805027057963,0,1,1,0,366,1,0
133,53.6495441942382,10.88548204511763,138.0268119649962,28.91351772320997,34.57903408055659,3164.785740188643,0,0,0,0,366,0,0
133,67.39438530642252,17.02204077035709,108.5244372393964,44.15319396231913,29.08628530955154,2535.053746762873,0,1,1,1,366,1,0
133,51.39083494026274,7.765585166196484,154.5658617276994,36.22305818525769,33.29838816521804,3114.677890029996,0,0,1,0,366,0,0
133,71.49739717258095,11.85087597876795,147.3748461040096,54.53602418912337,34.38787021493872,2943.323740255434,1,1,1,0,366,0,0
133,82.42005469052697,16.61919633163725,148.6537901089339,45.91268026764131,35.18363681015791,2604.386404251513,1,1,1,1,366,0,1
133,66.72106039650419,15.19731099651965,133.986079740598,44.23098036807542,32.79480664034759,3087.698516924506,0,1,1,0,366,0,0
133,50.85457499915277,15.4468036929812,123.6051286611804,34.06724216455243,29.04394922200572,3135.146726148375,0,0,0,0,366,0,0
133,56.37934801335308,16.42255991260823,158.3302709624346,39.54312491412176,32.65070652159208,2801.781951846191,0,0,1,0,366,0,0
133,75.66832466127266,15.06195038097004,179.710668310259,47.79426132860305,35.88605622200122,3053.920047146214,1,1,1,0,366,0,1
133,64.30791072644806,11.16760113545715,166.1438244897001,39.50043477548475,32.23715730131178,2367.07886742043,0,0,1,1,366,0,0
133,51.31048602006123,19.40403426742111,149.9590794215275,34.35359828868933,34.75792113775686,2895.375224772636,0,0,0,0,366,0,0
133,72.62895355193808,14.27216175128558,165.4360007347785,39.84688068290835,36.35150303396716,2898.851685808738,1,0,1,0,366,0,0
133,80.1452483460345,9.393602042591077,143.0775876492624,43.19748831989982,37.60171978555748,2745.499955241941,1,1,1,1,366,0,0
133,64.6931963072956,9.968459972034566,162.9485693688885,36.68966605475472,30.95431992169723,3139.199700255301,0,0,1,0,366,0,0
134,58.83302384976754,13.76571053744574,172.1894958985134,50.15401015694351,36.68290434420366,2933.834799602895,0,1,1,0,365,0,0
134,50.24202591781859,12.068861528595,133.6453169772072,41.20857857608328,35.7343025806091,3352.132677281437,0,1,1,0,365,0,1
134,60.36373927101999,10.30195241451075,141.5518268804117,39.35577920508064,34.87815091177723,3049.368456437989,0,0,1,0,365,0,0
134,63.25055920578926,15.11716063573703,146.0311945967256,45.68032523961303,37.08062915682619,2569.558323062955,0,1,1,1,365,0,1
134,71.1982864075505,16.34617566443129,152.133742705615,41.35709492172814,32.25154381229886,2653.582596923941,1,1,1,1,365,0,1
134,78.97186632376759,15.09747011638428,182.9314277365588,54.02312875129208,34.46850738238795,2963.724076639413,1,1,1,0,365,1,0
134,74.80895977150274,24.73945489900881,107.4145589653711,43.26548276310604,35.14698723395676,2770.799067362303,1,1,1,1,365,0,0
134,55.73130474882088,12.8052461475059,159.2476126893454,45.65212714742542,30.65266435168122,2463.892821001776,0,1,1,1,365,0,1
134,49.81425984742526,8.084910956277632,206.0317601868311,36.88611621631969,32.30112453228124,3070.462727908616,0,0,1,0,365,0,0
134,59.95936043295773,16.66173185736002,148.2017292278281,42.55727590195583,34.06554729390874,3501.040411244906,0,1,1,0,365,1,0
134,69.62944030413308,2.569167161393217,149.2356364124667,37.969042611802,32.45338882474322,3144.891345834415,0,0,1,0,365,0,0
134,76.78519508581273,12.8711506361232,174.8552799593851,38.28827756772767,28.84073379378896,2746.744056067068,1,0,1,1,365,0,0
134,55.05815151267376,14.62590789824707,145.7763327311636,41.78125936536148,31.58313065738795,3087.639393337875,0,1,1,0,365,0,0
134,60.7493500311142,15.74101484313949,152.4042566306621,37.71692182667054,30.79295012984357,2991.43772877618,0,0,1,0,365,1,0
134,63.34959129776471,13.41861728404541,163.4740771988074,48.68194504442646,32.74273188547426,3230.432904378969,0,1,1,0,365,0,0
134,57.9064990879867,14.2432713267536,170.8372726629845,38.65838708016544,31.60451940649447,3174.496252800908,0,0,1,0,365,0,0
134,59.51588759011225,13.01882344965416,179.7404460569075,43.59956823287742,36.97642448642429,2744.357765783815,0,1,1,1,365,0,1
134,63.15601432763843,16.53309893490961,163.5622132686273,39.84399189629325,32.74294076855493,2864.983362294578,0,0,1,0,365,0,0
134,64.94648543236626,16.03329849247245,162.5552004182968,33.03670734175748,33.81460535293284,2729.593923799428,0,0,0,1,365,0,0
134,66.66855400610437,17.51544626668331,127.0594463637798,42.08987927411597,34.51590051421007,2925.093107906588,0,1,1,0,365,0,0
134,50.66162674865796,21.0624547204099,165.4665085895329,42.24603812477456,32.34716817925278,3458.981914886795,0,1,1,0,365,0,0
134,58.56382860444563,9.668184623075906,160.5157987337357,44.44892487986398,31.51333232678796,2936.980187573341,0,1,1,0,365,1,0
134,73.72389398126397,8.737944077572276,136.0302906548785,46.49341261699563,33.33194634538025,3191.613650349653,1,1,1,0,365,0,0
135,61.23824712319239,18.57611634040876,151.7673865020291,38.15098621626265,36.6718602369796,3027.111296249141,0,0,1,0,364,0,0
135,66.6882704357953,19.66450830554795,137.5313215224199,33.7294316725153,33.40160378271837,2950.09931018373,0,0,0,0,364,0,0
135,53.20303760366939,20.94641726719821,134.3724597178045,44.16159355144764,33.3556463423096,2928.06590347177,0,1,1,0,364,0,0
135,65.75269722015047,20.59783058490546,156.492164328832,36.60587569329316,33.81213330210161,3091.137302377304,0,0,1,0,364,0,0
135,60.15396145469704,23.60846306067571,163.71992504857,47.13648430500578,33.0071165392984,3047.968061905005,0,1,1,0,364,0,0
135,54.37321239304133,12.25918560529926,144.3685379913821,39.09706502168277,33.62001515038884,2874.050809822668,0,0,1,0,364,0,0
135,68.44063918975519,9.142584350145068,168.6207797279663,37.3233334231718,33.87849983830401,2941.935294661335,0,0,1,0,364,0,0
135,67.90756754438763,15.32776862575139,138.2720569347346,42.76505560179842,29.59761529082088,3696.322642709788,0,1,1,0,364,0,0
135,66.46572676694308,15.14436240087234,138.6277425395522,34.70840216790118,30.85524081657253,2820.41593930823,0,0,0,0,364,0,0
135,79.08789184496894,13.82009950566527,160.991860883522,45.7661930494104,32.47025646626867,3105.463867601472,1,1,1,0,364,0,0
135,67.3737148063299,14.1039867284043,157.1176406554204,37.29352904001726,33.09199413067697,2933.325291203892,0,0,1,0,364,0,0
135,62.15802310714547,18.42134977830387,151.8128165665476,36.05281677101486,35.68700686036942,3116.026683685055,0,0,1,0,364,1,0
136,69.85584593675,10.81830750167686,139.2916299110981,49.88867930505975,34.1934326178398,3184.908958630796,0,1,1,0,363,0,0
136,50.37652565316704,12.21973721260298,165.9837704578322,46.28064699085661,32.69747704135682,2789.573022976342,0,1,1,1,363,0,0
136,69.53539432293191,12.9549107609253,143.0783542111136,42.08771317574908,35.46069556015214,2746.002649113624,0,1,1,1,363,0,1
136,50.85767880923205,10.7682650424367,154.2767574204232,39.60895998177995,32.10537606862535,3080.230642067573,0,0,1,0,363,0,1
136,63.31782121062771,15.65271146214179,126.9937795569168,44.84439507062297,31.04761273637133,3113.12268818236,0,1,1,0,363,0,0
136,47.34507729800168,15.24648712608579,162.2563346455568,38.24785730012678,30.28744621684869,2977.861720689113,0,0,1,0,363,0,0
136,59.86731754058686,13.77892479912165,162.8678475039556,40.48895060476409,35.36099660312289,2729.007135710559,0,1,1,1,363,0,0
136,50.20510633471341,10.77185756005298,168.9828584842116,29.87963821868626,35.23259752244336,3223.37176630423,0,0,0,0,363,0,0
136,58.68043095130517,10.58005050538999,143.203041306931,33.90776770447299,31.23871661870206,2799.727572601675,0,0,0,1,363,0,0
136,58.87307722276429,21.56584893545674,135.8771199848465,38.23703970863789,32.09117296895524,3055.109237515183,0,0,1,0,363,0,0
136,63.47956447040069,21.20469593692403,137.0157723238124,40.76566748265456,30.23308289265721,3275.525625614505,0,1,1,0,363,0,0
136,69.24498204047498,16.52930135376019,149.9750336134248,51.28761166817069,34.22689081848625,3038.70971793734,0,1,1,0,363,0,0
136,71.2379977236326,15.21902278303607,150.4359508434512,31.18378410481706,34.05451246360398,3437.522813413595,1,0,0,0,363,0,0
136,67.55798848709748,22.10135542633731,176.9267113821026,36.95596294876241,32.20069983925053,3291.108949275538,0,0,1,0,363,0,0
136,65.57313412290267,15.75909546371879,154.5830297930277,47.61990875907511,32.16963935578518,2809.234414305858,0,1,1,0,363,0,1
136,83.43704135478751,19.3705704090893,128.9825881819144,43.83834726260913,32.48587139977037,3317.846657497423,1,1,1,0,363,0,0
136,70.27548080369996,17.14675356830636,190.4807525486266,45.77664530285664,32.68769484093743,2943.140283161586,1,1,1,0,363,0,0
137,67.9767677100993,14.8008971194245,172.1702931071391,46.88610545793695,34.46825936891378,2783.38014496859,0,1,1,1,362,0,0
137,69.87428630927324,18.63257459367392,162.7171928512767,42.18308473692859,32.42039199933452,2983.817980622903,0,1,1,0,362,0,1
137,59.46401418271823,15.71643335941013,140.3092486993042,42.0238542941369,32.07737814686904,2967.798202369084,0,1,1,0,362,1,0
137,67.70737253691613,16.69070162678966,145.9263397454575,46.20252293052059,32.63750397257945,3062.65922351798,0,1,1,0,362,0,0
137,69.02891720227039,17.11729165915195,163.7190928405615,48.01489927565302,30.27940182537746,3473.235720805141,0,1,1,0,362,1,0
137,68.03541610472529,19.3798691895629,133.456629940895,40.40665661207554,33.24153164091297,3041.018857067001,0,1,1,0,362,0,0
137,69.83770855789909,13.0436614254623,159.8388230522743,35.8509570998674,34.95304725429116,3257.456028075682,0,0,1,0,362,0,0
137,58.28993134217101,17.18508811036709,145.5638021171966,41.74005885370061,34.30273302605158,3092.525662468674,0,1,1,0,362,1,0
137,66.43911086847179,5.345831996379586,158.4389019854556,46.97177404591266,33.39183487342184,3112.673228772019,0,1,1,0,362,0,0
137,45.98577448556156,16.11431998105147,164.8048993089372,49.0163153308117,35.17597181879999,3189.449325516988,0,1,1,0,362,0,0
137,62.56407838298036,9.499515187110969,154.5992587161081,36.49544038624585,32.33534091658174,3089.083893795751,0,0,1,0,362,0,0
137,67.69779917616852,20.69319474843567,161.4913033563112,50.82622385590926,29.7968843119023,2972.163443666444,0,1,1,0,362,0,0
137,68.80252222405018,16.10054911896832,198.697805780066,44.52206123381002,33.39527090499233,2899.325279204716,0,1,1,0,362,0,1
137,63.37723105897383,14.16431957918582,141.1070680894019,56.33374121399798,38.18597961020911,2740.893437398007,0,1,1,1,362,0,0
137,56.55335883159007,19.29275735051689,161.4903293280731,47.03134818000095,32.99152448074268,2788.581236493203,0,1,1,1,362,0,0
137,56.46926895087856,12.10329715212092,137.6123406638922,35.6955920908794,33.00478790226563,3388.807772387844,0,0,1,0,362,0,0
137,48.63465969809602,12.55611477543297,184.4889864306799,45.48573378839369,32.82196809164085,3140.93079556363,0,1,1,0,362,0,0
137,60.2153380863802,11.14385352774491,207.0545629505542,45.28612774219542,35.77867433105326,2784.176777323636,0,1,1,1,362,0,0
137,55.50613169501209,24.85339195733246,160.6678548701894,41.20360219064492,34.14226388656304,2897.877985962602,0,1,1,0,362,0,1
137,62.67943609371152,16.3266402749995,178.2328972802648,54.03983091919644,33.31073604321872,2875.660689961663,0,1,1,0,362,0,0
137,70.95081044447508,16.03408180895702,168.127631059092,39.67818466569379,37.27609909595922,3245.497892554534,1,0,1,0,362,0,0
137,77.5695989027328,18.9024876034393,170.8009506975713,45.03024558077151,37.80705983666015,3013.098739751986,1,1,1,0,362,1,0
137,84.54712921231017,25.05451517706717,149.3405477559512,47.68518571886531,36.72879179617096,2955.065173326218,1,1,1,0,362,0,0
138,72.56173931693075,15.97820264156158,165.8770166268301,39.25230707444091,34.24659997980151,3136.785836776049,1,0,1,0,361,1,0
138,71.74600382945212,17.75278466413116,146.2506921198563,48.7356933652392,32.1544500790953,2743.963918860485,1,1,1,1,361,0,0
138,92.04220426395203,2.359977054897548,122.1148870816496,47.37069420295587,31.87927866939353,2795.51592047327,1,1,1,1,361,0,1
138,50.65251139689578,14.13698376191589,164.4304949587901,53.14517248785194,31.23499864082732,3289.122807650625,0,1,1,0,361,0,0
138,65.30602492844633,11.83335039234882,166.4700894830172,40.88698714145882,32.75210735833884,2966.338466903089,0,1,1,0,361,0,0
138,55.76639567234307,4.771885545271985,175.7864488624022,44.1241733240005,33.44269504166436,2929.792798133465,0,1,1,0,361,1,0
138,75.8357805453346,13.31924998641124,171.0370197135539,48.15910064298887,35.51890697337954,3099.981444283318,1,1,1,0,361,0,0
138,56.4518910246581,19.74169639664594,148.2613406131795,46.26416701246769,33.07069312058992,2968.70520372081,0,1,1,0,361,0,1
138,49.40391869201173,4.357048955865345,190.7791587923598,39.89100128954389,36.71267766441913,2956.409515859263,0,0,1,0,361,0,1
138,58.83794124258493,23.31435549282029,143.4497547397991,41.2807841094363,35.87168303551578,2905.35477770741,0,1,1,0,361,0,0
138,78.75571736482426,8.31865181724323,141.0383181691346,42.55095681380681,34.93035098533062,3434.004245689663,1,1,1,0,361,1,0
138,69.79084185294822,19.24690788688805,187.0694648024082,42.14624566986075,35.97128886128544,3325.634753061896,0,1,1,0,361,0,1
138,49.3865825428463,13.91849835768245,152.9647120914459,41.62548779724583,32.66819790700667,3365.851833622379,0,1,1,0,361,1,0
138,67.04345711194924,19.98016251653763,139.853367771317,37.45311564961898,32.89777661342606,3153.871108081635,0,0,1,0,361,1,0
138,65.99071562537668,27.06188326961923,167.2317071595834,39.03168997274143,33.38470457174347,3189.832927166614,0,0,1,0,361,0,0
138,50.18324969536368,18.36363488878345,153.0128430664845,37.11149705730806,34.13512134306524,3042.397037089323,0,0,1,0,361,0,0
138,59.02160149296209,14.40573758989615,156.8055247309456,46.05057073155828,34.12441971736363,2841.19035104902,0,1,1,0,361,0,0
138,61.25523923354659,15.90455337612513,152.7008984653589,38.72319185792875,35.11901253848207,2925.171256617186,0,0,1,0,361,0,0
138,84.96012056830995,12.04312888304031,146.3947620103923,42.63157282270303,33.92217561331363,2666.229637961246,1,1,1,1,361,0,0
139,80.68573964348758,13.94248996574897,132.1215434498458,50.75449022122612,34.77690386380283,2808.084476101447,1,1,1,0,360,0,1
139,48.19674185746983,11.02281708133851,176.2283540526767,42.32386127915605,33.09745146963751,2794.845786552883,0,1,1,1,360,1,0
139,62.68924567609446,11.67859512762839,122.7700917577604,38.1319264351184,31.39169482094297,3085.038947388933,0,0,1,0,360,0,0
139,79.80795742171253,12.7150298072177,160.5625153881016,45.18896783467876,31.57625604709933,3261.787673546948,1,1,1,0,360,0,0
139,58.38883759959371,8.020548827681905,169.5261828021652,43.02525306896585,34.10261824064361,2165.673224520173,0,1,1,1,360,0,0
139,63.42141072347243,5.551511067010498,153.7963373559594,44.26568428764083,33.86344046468445,2858.811326425443,0,1,1,0,360,0,1
139,67.20783806538236,15.97314288958706,198.8071384817092,39.18393238094767,37.87497699023338,3217.216086732755,0,0,1,0,360,0,0
139,61.82643231305995,20.0376570124427,157.7184435795284,39.43841162774735,33.51254393350015,2702.423933688111,0,0,1,1,360,0,0
139,78.1732865159477,26.14077216674825,119.1077302818829,47.13761937251607,36.61740063687058,3123.683592784906,1,1,1,0,360,0,1
139,66.92971873587284,19.51458275706979,200.1067014415978,37.65860140649804,34.32018091856515,2923.020805695812,0,0,1,0,360,0,0
139,53.0681155333395,18.93814679477477,153.7033162794757,40.95447488407009,35.93985447359101,2977.029900971158,0,1,1,0,360,1,0
139,55.22024577471668,17.59718311595869,185.5244893425318,38.1063702300476,31.21504249484364,2978.649065580595,0,0,1,0,360,0,1
139,72.7360678599417,18.73139194967697,146.8581478864781,46.22396370672407,33.56737900168626,3074.914706009765,1,1,1,0,360,0,0
139,39.63607929464792,20.59084274186987,169.3890448495786,39.65081059651418,34.62111454539824,3179.132243703858,0,0,1,0,360,0,0
139,49.84140314134535,17.00942331563773,131.5888380160916,44.92706322233654,31.72014651744179,3057.3843136259,0,1,1,0,360,0,0
139,52.18168699527475,9.652988063822516,133.9196128625113,33.26833831147191,34.40993638512344,2831.557816907456,0,0,0,0,360,1,0
139,69.6048608607969,11.87642916573363,171.8711587777105,47.34851780914128,30.8410950357359,2728.173011332407,0,1,1,1,360,0,1
139,69.24364898636384,8.320865774247391,153.6680549777521,46.83730637440425,29.27418515503645,2974.98647591681,0,1,1,0,360,0,0
140,73.2308729245013,13.32933380578319,134.4077527638253,32.1066770813719,34.67330001797293,3067.87739647178,1,0,0,0,359,0,0
140,65.49341911059881,13.24332532272144,128.1214694024993,39.42392245826096,34.04670444850559,2841.659741057205,0,0,1,0,359,0,0
140,66.0786050106708,8.231086196042593,166.2051177863546,40.10336621823976,33.10802014567971,3238.076316433443,0,1,1,0,359,0,0
140,69.48463273540571,22.21295810722686,150.7640443321429,51.42542834613509,35.82247926428449,2920.552254019203,0,1,1,0,359,0,0
140,69.15719619170136,23.47806266639043,162.8262091257158,50.04293493733993,33.7850329022896,3128.099928609638,0,1,1,0,359,0,1
140,77.06617069295048,16.439971562135,111.6718685354533,49.43456284460227,32.34434379335693,2764.402964006834,1,1,1,1,359,0,0
140,66.68166949821975,21.21348239636684,141.6055231283834,43.69953641288626,33.41567203415711,3336.200239872335,0,1,1,0,359,0,0
140,57.62512565174988,16.20957492160749,190.7818626215478,40.65746590937439,37.45650537358285,3117.189361143849,0,1,1,0,359,0,0
140,73.55802745112481,13.47967370967121,143.9597175228685,42.14654444555787,32.47797156782443,3142.332431223924,1,1,1,0,359,0,1
140,44.50438282245633,20.70006643200393,139.5142608559923,40.12497701841143,31.6834618755929,3321.091060465132,0,1,1,0,359,1,0
140,73.49641498616533,17.8042164298821,121.8870677511222,35.80022085321208,30.8627692978374,3274.071628329558,1,0,1,0,359,0,0
140,51.41735370632712,7.125661937626734,144.3397235537247,47.61514965495397,33.78253768665459,3250.496272467056,0,1,1,0,359,0,0
140,62.288206302036,11.64011923323252,165.130086919875,53.65124673990731,31.67473438360071,3025.211642831038,0,1,1,0,359,0,0
140,67.39528787404217,14.79389628315941,156.1804832378401,37.46370438048731,32.22102756000153,3154.569419981513,0,0,1,0,359,0,0
140,70.66542531982631,10.31616283708495,123.7288154417363,42.06209017368588,26.76018804169258,2867.603169394945,1,1,1,0,359,0,0
140,59.46646549899412,17.0235205633022,159.5264254591358,44.79636527199909,34.00969828901461,2893.347446442742,0,1,1,0,359,0,1
140,55.06183569418387,11.38281388418456,178.0807136505717,38.82815914563734,35.1303372467456,2459.935982723201,0,0,1,1,359,0,0
141,56.50326982247446,10.09514540736962,157.5244725326495,43.23054845371089,35.05194761650707,2906.460041657699,0,1,1,0,358,0,0
141,75.06547118230253,27.17992562114622,155.9319193369752,51.5558428273564,33.25778961168555,3172.107069853483,1,1,1,0,358,0,1
